part_id,country,part_age_group,part_adult_child,part_ethnicity,part_ses,day_week,large_n,add_u18_work,add_18_64_work,add_65_work,add_u18_school,add_18_64_school,add_65_school,add_u18_other,add_18_64_other,add_65_other
1627,UK,45-49,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
1638,UK,50-54,Adult,White,6,weekday,0,0,0,0,0,0,0,0,0,0
1649,UK,50-54,Adult,White,6,weekend,2,0,0,0,0,0,0,0,2,0
1660,UK,40-44,Adult,Black,1,weekday,7,0,0,0,0,0,0,0,7,0
1671,UK,50-54,Adult,Asian,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
1682,UK,45-49,Adult,White,3,weekday,6,0,0,0,0,0,0,0,6,0
1693,UK,50-54,Adult,White,6,weekday,0,0,0,0,0,0,0,0,0,0
1704,UK,60-64,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
1715,UK,20-24,Adult,White,Student,weekend,0,0,0,0,0,0,0,0,0,0
1726,UK,50-54,Adult,Prefer not to say,3,weekday,0,0,0,0,0,0,0,0,0,0
1737,UK,65-69,Adult,White,7,weekend,0,0,0,0,0,0,0,0,0,0
1748,UK,60-64,Adult,White,2,weekday,5,0,0,0,0,0,0,0,3,2
1759,UK,25-29,Adult,White,1,weekend,3,0,0,0,0,0,0,1,2,0
1770,UK,35-39,Adult,White,1,weekday,1,0,0,0,0,0,0,0,1,0
1781,UK,70-74,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
1792,UK,70-74,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
1803,UK,45-49,Adult,White,Unknown,weekday,0,0,0,0,0,0,0,0,0,0
1814,UK,60-64,Adult,White,7,weekday,0,0,0,0,0,0,0,0,0,0
1825,UK,75+,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
4671,UK,65-69,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
4682,UK,50-54,Adult,White,4,weekend,1,0,0,0,0,0,0,0,1,0
4693,UK,15-19,Adult,White,6,weekday,0,0,0,0,0,0,0,0,0,0
4704,UK,45-49,Adult,White,Unemployed,weekday,7,0,0,0,0,0,0,2,5,0
4715,UK,40-44,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
4726,UK,40-44,Adult,White,Unemployed,weekday,2,0,0,0,0,0,0,0,1,1
4737,UK,30-34,Adult,White,6,weekday,7,0,0,0,0,0,0,0,2,5
4748,UK,20-24,Adult,White,6,weekend,180,0,0,0,0,0,0,30,100,50
4759,UK,25-29,Adult,Black,1,weekday,0,0,0,0,0,0,0,0,0,0
4770,UK,60-64,Adult,White,2,weekend,0,0,0,0,0,0,0,0,0,0
4781,UK,70-74,Adult,White,Retired,weekend,0,0,0,0,0,0,0,0,0,0
4792,UK,35-39,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
4803,UK,55-59,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
4814,UK,25-29,Adult,White,2,weekday,1,0,0,0,0,0,0,0,1,0
4825,UK,60-64,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
4836,UK,40-44,Adult,Asian,1,weekday,1,0,0,0,0,0,0,0,1,0
4847,UK,35-39,Adult,White,3,weekend,0,0,0,0,0,0,0,0,0,0
4858,UK,45-49,Adult,White,1,weekend,0,0,0,0,0,0,0,0,0,0
4869,UK,25-29,Adult,White,2,weekday,2,0,0,0,0,0,0,0,2,0
4880,UK,65-69,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
4891,UK,65-69,Adult,White,2,weekday,3,0,0,0,0,0,0,0,3,0
4902,UK,20-24,Adult,White,7,weekday,3,0,0,0,0,0,0,2,1,0
4913,UK,20-24,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
4924,UK,35-39,Adult,White,3,weekday,2,0,1,0,0,0,0,0,1,0
4935,UK,35-39,Adult,Asian,2,weekend,4,0,0,0,0,0,0,2,1,1
4946,UK,45-49,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
4957,UK,25-29,Adult,Black,1,weekday,0,0,0,0,0,0,0,0,0,0
4968,UK,40-44,Adult,White,4,weekend,0,0,0,0,0,0,0,0,0,0
4976,UK,30-34,Adult,White,1,weekday,3,0,0,0,0,0,0,1,2,0
4977,UK,25-29,Adult,White,7,weekday,0,0,0,0,0,0,0,0,0,0
4978,UK,30-34,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
4979,UK,45-49,Adult,White,2,weekday,2,0,0,0,0,0,0,1,1,0
4980,UK,25-29,Adult,White,4,weekday,2,0,0,0,0,0,0,0,2,0
4981,UK,25-29,Adult,White,7,weekday,0,0,0,0,0,0,0,0,0,0
4982,UK,55-59,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
4983,UK,30-34,Adult,White,7,weekday,4,0,0,0,0,0,0,2,2,0
4984,UK,30-34,Adult,White,3,weekday,3,0,0,0,0,0,0,2,1,0
4985,UK,30-34,Adult,Asian,1,weekday,1,0,0,0,0,0,0,0,1,0
4986,UK,60-64,Adult,White,1,weekend,0,0,0,0,0,0,0,0,0,0
4987,UK,40-44,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
4988,UK,30-34,Adult,Asian,3,weekday,2,0,0,0,0,0,0,0,2,0
4989,UK,20-24,Adult,White,3,weekday,1,0,0,0,0,0,0,1,0,0
4990,UK,50-54,Adult,White,1,weekend,0,0,0,0,0,0,0,0,0,0
4991,UK,75+,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
4992,UK,60-64,Adult,White,Retired,weekend,0,0,0,0,0,0,0,0,0,0
4993,UK,45-49,Adult,White,6,weekend,0,0,0,0,0,0,0,0,0,0
4994,UK,40-44,Adult,White,6,weekday,9,0,0,0,0,0,0,5,3,1
4995,UK,65-69,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
4996,UK,60-64,Adult,White,1,weekend,0,0,0,0,0,0,0,0,0,0
4997,UK,50-54,Adult,White,7,weekday,0,0,0,0,0,0,0,0,0,0
4998,UK,70-74,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
4999,UK,30-34,Adult,White,1,weekday,4,0,0,0,0,0,0,0,4,0
5000,UK,20-24,Adult,Asian,3,weekday,16,0,0,0,0,0,0,1,15,0
5001,UK,60-64,Adult,White,Unemployed,weekend,0,0,0,0,0,0,0,0,0,0
5002,UK,55-59,Adult,White,6,weekday,0,0,0,0,0,0,0,0,0,0
5003,UK,60-64,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5004,UK,20-24,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
5005,UK,50-54,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
5006,UK,35-39,Adult,White,3,weekday,24,4,10,0,0,10,0,0,0,0
5007,UK,40-44,Adult,White,3,weekday,5,0,0,0,0,0,0,0,5,0
5008,UK,30-34,Adult,White,1,weekend,0,0,0,0,0,0,0,0,0,0
5009,UK,45-49,Adult,White,Unemployed,weekday,5,0,0,0,0,0,0,0,5,0
5010,UK,45-49,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
5011,UK,65-69,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5012,UK,30-34,Adult,White,Unemployed,weekend,1,0,0,0,0,0,0,1,0,0
5013,UK,40-44,Adult,Black,2,weekend,0,0,0,0,0,0,0,0,0,0
5014,UK,45-49,Adult,White,7,weekday,0,0,0,0,0,0,0,0,0,0
5015,UK,45-49,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
5016,UK,60-64,Adult,White,Retired,weekday,1,0,0,0,0,0,0,0,1,0
5017,UK,45-49,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
5018,UK,60-64,Adult,White,Unknown,weekday,0,0,0,0,0,0,0,0,0,0
5019,UK,25-29,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
5020,UK,20-24,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
5021,UK,35-39,Adult,White,4,weekday,1,0,0,0,0,0,0,0,0,1
5022,UK,30-34,Adult,White,Unemployed,weekday,6,0,0,0,0,0,0,0,4,2
5023,UK,45-49,Adult,White,6,weekday,0,0,0,0,0,0,0,0,0,0
5024,UK,45-49,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
5025,UK,50-54,Adult,Mixed,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5026,UK,65-69,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5027,UK,55-59,Adult,White,Unemployed,weekend,0,0,0,0,0,0,0,0,0,0
5028,UK,45-49,Adult,White,Unemployed,weekend,1,0,0,0,0,0,0,0,1,0
5029,UK,50-54,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5030,UK,50-54,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
5031,UK,55-59,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
5032,UK,25-29,Adult,White,2,weekend,0,0,0,0,0,0,0,0,0,0
5033,UK,30-34,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
5034,UK,65-69,Adult,White,3,weekend,0,0,0,0,0,0,0,0,0,0
5035,UK,40-44,Adult,White,3,weekday,2,0,0,0,0,0,0,2,0,0
5036,UK,65-69,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5037,UK,25-29,Adult,Black,3,weekday,0,0,0,0,0,0,0,0,0,0
5038,UK,25-29,Adult,White,Unemployed,weekend,6,0,0,0,0,0,0,1,4,1
5039,UK,60-64,Adult,White,6,weekday,0,0,0,0,0,0,0,0,0,0
5040,UK,60-64,Adult,Asian,5,weekday,0,0,0,0,0,0,0,0,0,0
5041,UK,60-64,Adult,White,Unemployed,weekday,1,0,0,0,0,0,0,0,1,0
5042,UK,60-64,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5043,UK,45-49,Adult,White,5,weekday,31,0,0,0,0,0,0,1,30,0
5044,UK,65-69,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
5045,UK,30-34,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5046,UK,60-64,Adult,Mixed,1,weekday,0,0,0,0,0,0,0,0,0,0
5047,UK,65-69,Adult,White,Retired,weekday,2,0,0,0,0,0,0,0,2,0
5057,UK,25-29,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
5068,UK,65-69,Adult,White,3,weekend,0,0,0,0,0,0,0,0,0,0
5079,UK,55-59,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5090,UK,55-59,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5101,UK,20-24,Adult,Black,1,weekday,3,0,0,0,0,0,0,2,1,0
5112,UK,45-49,Adult,White,1,weekday,3,0,0,0,0,0,0,2,1,0
5123,UK,60-64,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
5134,UK,70-74,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5145,UK,65-69,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5156,UK,20-24,Adult,Black,Unemployed,weekday,5,0,0,0,0,0,0,1,4,0
5167,UK,65-69,Adult,White,Retired,weekend,0,0,0,0,0,0,0,0,0,0
5178,UK,25-29,Adult,Asian,Unknown,weekday,4,0,0,0,0,0,0,1,3,0
5189,UK,20-24,Adult,White,4,weekday,3,0,0,0,0,0,0,2,1,0
5200,UK,55-59,Adult,White,Retired,weekend,0,0,0,0,0,0,0,0,0,0
5211,UK,30-34,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5222,UK,40-44,Adult,White,5,weekday,0,0,0,0,0,0,0,0,0,0
5233,UK,30-34,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
5244,UK,75+,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5255,UK,55-59,Adult,White,1,weekday,3,0,0,0,0,0,0,3,0,0
5266,UK,50-54,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
5277,UK,50-54,Adult,White,1,weekend,7,0,0,0,0,0,0,3,3,1
5288,UK,35-39,Adult,Mixed,2,weekday,30,0,0,0,0,0,0,5,20,5
5299,UK,30-34,Adult,White,6,weekday,0,0,0,0,0,0,0,0,0,0
5310,UK,45-49,Adult,White,3,weekend,0,0,0,0,0,0,0,0,0,0
5321,UK,60-64,Adult,White,4,weekend,0,0,0,0,0,0,0,0,0,0
5332,UK,35-39,Adult,White,7,weekday,0,0,0,0,0,0,0,0,0,0
5336,UK,30-34,Adult,White,7,weekend,1,0,0,0,0,0,0,1,0,0
5337,UK,30-34,Adult,White,6,weekday,0,0,0,0,0,0,0,0,0,0
5338,UK,45-49,Adult,White,3,weekend,1,0,0,0,0,0,0,0,1,0
5339,UK,45-49,Adult,White,Unemployed,weekend,0,0,0,0,0,0,0,0,0,0
5340,UK,40-44,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
5341,UK,60-64,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
5342,UK,35-39,Adult,White,Unemployed,weekday,1,0,0,0,0,0,0,0,0,1
5343,UK,55-59,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
5344,UK,75+,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5345,UK,35-39,Adult,Mixed,Unknown,weekday,0,0,0,0,0,0,0,0,0,0
5346,UK,50-54,Adult,White,2,weekday,5,0,0,0,0,0,0,3,2,0
5347,UK,45-49,Adult,White,2,weekday,1,0,0,0,0,0,0,0,1,0
5348,UK,35-39,Adult,Asian,Unemployed,weekday,3,0,0,0,0,0,0,0,2,1
5349,UK,60-64,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5350,UK,45-49,Adult,White,7,weekday,0,0,0,0,0,0,0,0,0,0
5351,UK,40-44,Adult,Asian,3,weekday,3,0,0,0,0,0,0,2,1,0
5352,UK,30-34,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
5353,UK,50-54,Adult,White,6,weekend,10,0,0,0,0,0,0,2,6,2
5354,UK,30-34,Adult,White,3,weekday,14,0,0,0,0,0,0,1,10,3
5355,UK,65-69,Adult,White,Retired,weekday,54,0,0,0,0,0,0,4,25,25
5356,UK,25-29,Adult,Asian,Unemployed,weekday,2,0,0,0,0,0,0,0,2,0
5357,UK,75+,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5358,UK,45-49,Adult,White,4,weekday,0,0,0,0,0,0,0,0,0,0
5359,UK,25-29,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
5360,UK,55-59,Adult,Mixed,2,weekday,0,0,0,0,0,0,0,0,0,0
5361,UK,60-64,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5362,UK,50-54,Adult,White,1,weekend,0,0,0,0,0,0,0,0,0,0
5363,UK,40-44,Adult,White,2,weekday,1,0,0,0,0,0,0,1,0,0
5364,UK,40-44,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5365,UK,45-49,Adult,White,4,weekday,1,0,0,0,0,0,0,0,1,0
5366,UK,45-49,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
5367,UK,45-49,Adult,White,6,weekday,0,0,0,0,0,0,0,0,0,0
5368,UK,25-29,Adult,White,3,weekday,19,0,0,0,0,0,0,2,10,7
5369,UK,40-44,Adult,Asian,4,weekday,0,0,0,0,0,0,0,0,0,0
5370,UK,30-34,Adult,White,2,weekday,46,0,0,0,0,0,0,20,22,4
5371,UK,40-44,Adult,White,2,weekend,0,0,0,0,0,0,0,0,0,0
5372,UK,60-64,Adult,White,Unknown,weekday,0,0,0,0,0,0,0,0,0,0
5373,UK,60-64,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5374,UK,45-49,Adult,White,6,weekday,4,0,0,0,0,0,0,0,4,0
5375,UK,25-29,Adult,White,4,weekday,0,0,0,0,0,0,0,0,0,0
5376,UK,75+,Adult,White,Retired,weekday,9,0,0,0,0,0,0,0,4,5
5377,UK,45-49,Adult,Asian,7,weekday,0,0,0,0,0,0,0,0,0,0
5378,UK,40-44,Adult,White,Unknown,weekday,0,0,0,0,0,0,0,0,0,0
5379,UK,60-64,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5380,UK,20-24,Adult,Black,6,weekday,0,0,0,0,0,0,0,0,0,0
5381,UK,25-29,Adult,White,1,weekday,4,0,0,0,0,0,0,1,2,1
5382,UK,40-44,Adult,Asian,6,weekday,13,3,3,1,0,0,0,2,3,1
5383,UK,55-59,Adult,White,Unknown,weekday,0,0,0,0,0,0,0,0,0,0
5384,UK,20-24,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
5385,UK,50-54,Adult,White,3,weekday,2,0,0,0,0,0,0,0,2,0
5386,UK,25-29,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
5387,UK,50-54,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
5388,UK,40-44,Adult,White,3,weekday,9,0,0,0,0,0,0,1,7,1
5389,UK,60-64,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5390,UK,75+,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5391,UK,65-69,Adult,White,Retired,weekday,1,0,0,0,0,0,0,0,0,1
5392,UK,75+,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5393,UK,65-69,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5394,UK,50-54,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
5395,UK,45-49,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5396,UK,70-74,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5398,UK,45-49,Adult,White,2,weekend,0,0,0,0,0,0,0,0,0,0
5399,UK,55-59,Adult,White,Unemployed,weekday,20,0,0,0,0,0,0,5,5,10
5400,UK,25-29,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
5401,UK,60-64,Adult,White,5,weekday,5,0,0,0,0,0,0,0,4,1
5402,UK,30-34,Adult,White,4,weekday,0,0,0,0,0,0,0,0,0,0
5403,UK,30-34,Adult,Black,6,weekday,5,0,0,0,0,0,0,0,4,1
5404,UK,55-59,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5405,UK,35-39,Adult,Asian,3,weekday,0,0,0,0,0,0,0,0,0,0
5406,UK,45-49,Adult,Black,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5407,UK,35-39,Adult,Asian,Unemployed,weekend,1,0,0,0,0,0,0,0,1,0
5408,UK,60-64,Adult,White,7,weekday,17,0,0,0,0,0,0,17,0,0
5409,UK,65-69,Adult,White,7,weekday,0,0,0,0,0,0,0,0,0,0
5419,UK,30-34,Adult,Black,1,weekday,0,0,0,0,0,0,0,0,0,0
5430,UK,65-69,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5441,UK,30-34,Adult,Black,1,weekday,2,0,0,0,0,0,0,2,0,0
5452,UK,55-59,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5463,UK,40-44,Adult,White,Unemployed,weekday,2,0,0,0,0,0,0,0,2,0
5474,UK,45-49,Adult,White,3,weekday,66,0,40,20,0,0,0,0,3,3
5485,UK,50-54,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
5496,UK,60-64,Adult,White,Unemployed,weekend,0,0,0,0,0,0,0,0,0,0
5507,UK,35-39,Adult,White,5,weekday,0,0,0,0,0,0,0,0,0,0
5518,UK,40-44,Adult,White,3,weekday,4,0,0,0,0,0,0,0,4,0
5529,UK,60-64,Adult,White,Unknown,weekday,0,0,0,0,0,0,0,0,0,0
5540,UK,70-74,Adult,White,2,weekend,0,0,0,0,0,0,0,0,0,0
5551,UK,20-24,Adult,Other,Student,weekday,0,0,0,0,0,0,0,0,0,0
5562,UK,55-59,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
5573,UK,60-64,Adult,White,2,weekday,3,0,0,0,0,0,0,0,3,0
5584,UK,65-69,Adult,White,Retired,weekday,9,0,0,0,0,0,0,0,5,4
5595,UK,50-54,Adult,White,Unemployed,weekday,2,0,0,0,0,0,0,2,0,0
5606,UK,75+,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5617,UK,45-49,Adult,White,7,weekday,0,0,0,0,0,0,0,0,0,0
5628,UK,30-34,Adult,Black,1,weekend,0,0,0,0,0,0,0,0,0,0
5639,UK,65-69,Adult,White,6,weekday,0,0,0,0,0,0,0,0,0,0
5650,UK,20-24,Adult,Asian,2,weekday,3,1,1,0,0,0,0,1,0,0
5661,UK,15-19,Adult,White,7,weekday,2,0,0,0,0,0,0,0,2,0
5672,UK,65-69,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5683,UK,55-59,Adult,White,1,weekend,1,0,0,0,0,0,0,0,0,1
5694,UK,45-49,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
5705,UK,35-39,Adult,White,4,weekday,7,0,0,0,0,0,0,2,5,0
5716,UK,45-49,Adult,White,1,weekend,0,0,0,0,0,0,0,0,0,0
5727,UK,45-49,Adult,White,2,weekday,4,0,0,0,0,0,0,0,4,0
5738,UK,40-44,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
5749,UK,30-34,Adult,Black,2,weekday,0,0,0,0,0,0,0,0,0,0
5760,UK,40-44,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
5762,UK,25-29,Adult,Other,3,weekday,0,0,0,0,0,0,0,0,0,0
5763,UK,20-24,Adult,White,7,weekday,5,0,0,0,0,0,0,0,3,2
5764,UK,20-24,Adult,Other,1,weekday,11,0,0,0,0,0,0,7,2,2
5765,UK,60-64,Adult,White,Retired,weekend,0,0,0,0,0,0,0,0,0,0
5766,UK,75+,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5767,UK,55-59,Adult,White,Unknown,weekday,0,0,0,0,0,0,0,0,0,0
5768,UK,25-29,Adult,Asian,Unemployed,weekday,2,0,0,0,0,0,0,1,1,0
5769,UK,55-59,Adult,White,7,weekday,9,0,0,0,0,0,0,0,5,4
5770,UK,25-29,Adult,Mixed,2,weekday,2,0,0,0,0,0,0,1,1,0
5771,UK,40-44,Adult,Asian,6,weekend,8,0,0,0,0,0,0,3,5,0
5772,UK,25-29,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
5773,UK,40-44,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
5774,UK,35-39,Adult,White,2,weekday,3,0,0,0,0,0,0,0,3,0
5775,UK,60-64,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5776,UK,40-44,Adult,Asian,7,weekday,0,0,0,0,0,0,0,0,0,0
5777,UK,70-74,Adult,White,Retired,weekend,0,0,0,0,0,0,0,0,0,0
5778,UK,40-44,Adult,Black,1,weekday,0,0,0,0,0,0,0,0,0,0
5779,UK,40-44,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
5780,UK,65-69,Adult,White,7,weekday,0,0,0,0,0,0,0,0,0,0
5781,UK,50-54,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
5782,UK,45-49,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5783,UK,45-49,Adult,Asian,2,weekday,0,0,0,0,0,0,0,0,0,0
5784,UK,45-49,Adult,Black,2,weekday,0,0,0,0,0,0,0,0,0,0
5785,UK,20-24,Adult,Asian,1,weekday,0,0,0,0,0,0,0,0,0,0
5786,UK,20-24,Adult,Black,5,weekend,6,0,0,0,0,0,0,0,6,0
5787,UK,45-49,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
5788,UK,55-59,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
5789,UK,60-64,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5790,UK,40-44,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
5791,UK,40-44,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
5792,UK,55-59,Adult,White,Unknown,weekday,0,0,0,0,0,0,0,0,0,0
5793,UK,70-74,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5794,UK,50-54,Adult,Mixed,3,weekday,150,0,0,0,0,0,0,40,100,10
5795,UK,60-64,Adult,White,Retired,weekday,2,0,0,0,0,0,0,0,1,1
5796,UK,65-69,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5797,UK,65-69,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
5798,UK,40-44,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
5799,UK,50-54,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
5800,UK,70-74,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
5801,UK,55-59,Adult,White,6,weekday,90,0,0,0,0,0,0,10,50,30
5802,UK,50-54,Adult,White,6,weekend,0,0,0,0,0,0,0,0,0,0
5803,UK,50-54,Adult,White,2,weekend,4,0,0,0,0,0,0,0,4,0
5804,UK,45-49,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5805,UK,60-64,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5806,UK,55-59,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5807,UK,75+,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5808,UK,50-54,Adult,Black,1,weekday,17,0,0,0,0,0,0,3,10,4
5809,UK,60-64,Adult,White,Unemployed,weekday,1,0,0,0,0,0,0,0,0,1
5810,UK,55-59,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5811,UK,55-59,Adult,White,Retired,weekday,2,0,0,0,0,0,0,0,2,0
5812,UK,65-69,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5813,UK,45-49,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
5814,UK,65-69,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5815,UK,65-69,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
5816,UK,45-49,Adult,Black,1,weekday,0,0,0,0,0,0,0,0,0,0
5817,UK,75+,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5818,UK,65-69,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5819,UK,45-49,Adult,White,1,weekday,1,0,0,0,0,0,0,1,0,0
5820,UK,70-74,Adult,White,Retired,weekday,2,0,0,0,0,0,0,0,2,0
5821,UK,65-69,Adult,White,Retired,weekend,0,0,0,0,0,0,0,0,0,0
5822,UK,70-74,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5823,UK,50-54,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
5824,UK,60-64,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5825,UK,50-54,Adult,White,Unemployed,weekday,3,0,0,0,0,0,0,1,1,1
5826,UK,50-54,Adult,White,7,weekday,23,0,0,0,0,0,0,17,6,0
5827,UK,45-49,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
5828,UK,45-49,Adult,White,Unemployed,weekday,1,0,0,0,0,0,0,0,0,1
5829,UK,65-69,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5839,UK,60-64,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5850,UK,55-59,Adult,White,Unemployed,weekend,0,0,0,0,0,0,0,0,0,0
5861,UK,45-49,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
